id,room_type,price,minimum_nights,number_of_reviews_ltm,reviews_per_month,latitude,longitude
36826137,Private room,27,1,0,,51.53933,-0.05288
36826441,Entire home/apt,940,1,0,0.03,51.47817,-0.21077
36827494,Entire home/apt,300,4,0,,51.50006,-0.0805
36798948,Entire home/apt,129,1,0,0.55,51.54147,-0.05576
36827751,Entire home/apt,160,2,0,0.06,51.45952,-0.1277
36800200,Private room,30,3,0,0.03,51.53154,-0.09103
36828264,Private room,80,1,0,,51.49171,-0.07286
36803692,Entire home/apt,100,5,2,0.42,51.53708,-0.07223
36803779,Entire home/apt,40,1,0,0.09,51.47001,-0.20918
36804226,Entire home/apt,150,7,0,0.09,51.52683,-0.12311
36828301,Entire home/apt,138,3,5,0.2,51.50027,0.10433
36829240,Entire home/apt,2950,5,0,,51.4786,-0.23748
36829541,Entire home/apt,380,3,0,,51.43984,-0.1547
36896314,Private room,41,1,0,0.15,51.42452,-0.19839
36897818,Entire home/apt,100,2,11,1.07,51.49066,-0.28041
36898994,Entire home/apt,100,4,0,0.32,51.54562,-0.11832
36899205,Private room,24,4,0,,51.48762,-0.20849
36900788,Private room,24,7,2,0.34,51.50999,-0.2651
36804664,Private room,59,5,0,,51.53044,-0.21915
36804956,Private room,27,2,0,0.62,51.53475,-0.03085
36805548,Private room,40,7,0,,51.53845,0.0277
36901592,Private room,50,1,0,,51.5666,-0.13435
36902281,Private room,50,1,0,0.83,51.58865,-0.05812
36904055,Entire home/apt,110,4,0,0.06,51.55152,-0.07414
36905020,Private room,21,1,0,0.06,51.56511,-0.00285
36905118,Entire home/apt,306,3,3,0.78,51.51243,-0.19189
36829755,Entire home/apt,204,2,0,0.25,51.51546,-0.19949
36830585,Entire home/apt,600,5,0,,51.5486,-0.21864
36830645,Private room,34,1,0,0.58,51.49341,0.02024
36832861,Entire home/apt,87,1,10,0.59,51.3425,-0.32074
36805552,Entire home/apt,61,1,0,0.03,51.51581,-0.23257
36806978,Entire home/apt,394,2,0,,51.49615,-0.22285
36954023,Entire home/apt,195,4,0,,51.55286,-0.04559
36833388,Entire home/apt,1000,2,0,,51.51528,-0.14942
36833639,Entire home/apt,180,1,0,0.65,51.514,-0.12448
36835642,Entire home/apt,200,2,0,0.31,51.52823,-0.0704
36905377,Private room,27,2,0,0.61,51.47582,-0.09141
36955904,Private room,60,1,0,,51.60282,0.05195
36905399,Private room,1000,1,0,,51.51828,-0.16762
36835808,Entire home/apt,300,2,3,0.3,51.4599,-0.06925
36957129,Private room,25,1,9,0.75,51.42882,-0.10428
36836099,Private room,29,1,0,,51.55807,-0.0729
36837646,Private room,100,1,0,0.03,51.49144,-0.10991
36905486,Private room,38,2,0,0.22,51.46167844,-0.295097747
36905730,Private room,1000,1,0,0.37,51.51752,-0.16981
36905791,Private room,1000,1,0,0.16,51.50904,-0.14442
36959699,Private room,140,1,1,0.4,51.49647,-0.09132
36905869,Private room,1000,1,0,0.06,51.50858,-0.14235
36838261,Entire home/apt,1000,2,0,,51.51518,-0.1506
36838310,Entire home/apt,250,2,8,0.53,51.52678,-0.14485
36839154,Private room,35,6,2,0.39,51.59518,-0.03641
36839268,Private room,24,5,0,0.03,51.44632,-0.23601
36960727,Entire home/apt,110,6,0,0.07,51.47703,-0.10195
36839647,Entire home/apt,130,28,4,0.35,51.59648,-0.32757
36839876,Private room,100,2,0,0.1,51.47971,-0.02507
36840253,Private room,60,3,0,0.09,51.59307,0.17958
36840346,Entire home/apt,250,2,0,0.03,51.53879,-0.18999
36905937,Private room,1000,1,0,,51.51049,-0.14381
36908359,Entire home/apt,69,2,0,0.49,51.54097,-0.09588
36908522,Entire home/apt,103,2,1,0.59,51.45654,-0.1237
36909972,Entire home/apt,126,2,0,0.63,51.50278,-0.22073
36910107,Entire home/apt,333,2,3,0.27,51.48273,-0.17619
36910397,Private room,43,2,0,0.35,51.57141,0.09532
36911100,Entire home/apt,115,3,8,0.58,51.53177,-0.14771
36911229,Private room,1000,1,5,0.41,51.56512,0.0654
36960815,Private room,35,3,0,,51.55115,-0.06249
36911470,Private room,1000,1,0,,51.56373,0.06429
36911525,Private room,1000,1,0,0.04,51.56486,0.06457
36911535,Entire home/apt,100,2,0,,51.44259,-0.02816
36911578,Private room,1000,1,1,1,51.5634,0.06592
36914727,Private room,35,5,2,0.39,51.51502,-0.06251
36840871,Private room,15,1,0,0.03,51.4291,-0.00268
36841217,Entire home/apt,120,3,0,0.12,51.52979,-0.21378
36841819,Entire home/apt,195,3,0,0.09,51.53693,-0.1237
36961250,Entire home/apt,95,10,0,0.22,51.50475,-0.22067
36842235,Entire home/apt,90,2,0,0.18,51.54207,-0.15924
36842634,Private room,65,2,0,0.41,51.50483,-0.10305
36961261,Private room,34,1,0,0.12,51.47286,-0.14796
36842752,Private room,70,4,8,1.42,51.51528,-0.19432
36920016,Entire home/apt,60,3,0,0.03,51.58161,-0.2339
36961341,Entire home/apt,110,4,0,0.03,51.46768,-0.14268
36962470,Private room,28,2,0,0.77,51.48521,-0.09467
36962572,Entire home/apt,99,5,0,0.03,51.55195,-0.18442
36963431,Private room,35,3,0,0.12,51.47278,-0.04907
36923651,Private room,189,2,0,0.37,51.50648,-0.00539
36844031,Entire home/apt,520,1,3,0.72,51.59171,-0.09022
36963531,Entire home/apt,550,7,0,0.22,51.49184,-0.17836
36844042,Private room,30,2,0,0.06,51.55944,-0.12111
36844886,Entire home/apt,85,2,0,0.06,51.48207,-0.12741
36844897,Private room,46,1,0,1.31,51.55341,-0.14094
36924546,Entire home/apt,129,60,0,0.28,51.52081,-0.04189
36963583,Private room,70,2,0,,51.54985,-0.01619
36963988,Private room,50,1,1,0.17,51.47311,-0.06128
36925678,Private room,40,1,23,1.91,51.43532,-0.12843
36925859,Entire home/apt,600,1,15,1.04,51.51126,-0.19587
36964142,Private room,48,2,0,,51.41698,-0.14838
36926714,Entire home/apt,199,2,4,0.77,51.51328,0.00626
36845963,Entire home/apt,150,14,0,0.12,51.50731,-0.1964
36964645,Private room,48,2,1,0.23,51.41771,-0.14806
36964821,Entire home/apt,178,5,0,0.89,51.52508,-0.17455
36859063,Hotel room,170,3,0,,51.49312,-0.16435
36859229,Entire home/apt,41,1,0,0.25,51.43067,-0.16782
36859285,Private room,44,1,0,0.06,51.47747,-0.08079
36927265,Private room,30,1,15,2.11,51.54862,0.2057
36927824,Private room,56,2,0,0.93,51.49703,-0.08267
36927883,Private room,30,1,25,3.1,51.550705,0.207347
36928569,Entire home/apt,85,7,3,0.92,51.61382,-0.30366
36965305,Private room,60,3,0,0.07,51.53797,-0.08576
36965709,Private room,40,5,0,,51.63409,-0.13109
36966000,Entire home/apt,500,1,0,,51.4407,-0.10563
36966379,Private room,35,2,0,,51.52079,-0.21829
36967371,Private room,40,3,12,0.79,51.45606,-0.16779
36860738,Private room,64,2,2,1.08,51.50822,-0.00716
36967642,Entire home/apt,165,4,1,0.15,51.54162,-0.20999
36967986,Private room,61,3,0,0.31,51.52937,-0.08168
36968707,Private room,34,3,4,0.26,51.45719,-0.35791
36968919,Private room,100,2,0,,51.51186,-0.33422
36861466,Entire home/apt,75,1,0,0.06,51.45169,-0.01361
36969582,Entire home/apt,240,14,2,0.15,51.36472,-0.17382
36861565,Private room,50,1,0,0.21,51.53417,-0.09493
36861596,Entire home/apt,132,1,390,16.04,51.51087,-0.13559
36862080,Entire home/apt,87,2,2,0.22,51.6302,-0.0592
36862755,Entire home/apt,223,2,9,0.75,51.29941,0.05332
36864065,Private room,65,2,0,,51.52649,-0.06713
36864286,Entire home/apt,174,5,3,0.38,51.5632,-0.20029
36865130,Entire home/apt,398,5,2,0.27,51.48449,0.10083
36930219,Entire home/apt,175,10,0,,51.47325,-0.17384
36930891,Entire home/apt,200,10,0,0.05,51.56744,0.14854
36931469,Entire home/apt,109,2,6,0.67,51.48848,-0.09282
36971419,Entire home/apt,70,2,0,,51.45797,-0.18072
36932105,Entire home/apt,1438,5,0,0.03,51.51792,-0.22141
36933586,Private room,1000,1,0,0.04,51.51326,-0.26861
36933663,Private room,1000,1,0,,51.51304,-0.26887
36934286,Private room,116,1,4,0.25,51.52948,-0.07833
36934623,Entire home/apt,176,5,5,0.46,51.50978,-0.19435
36935695,Private room,1000,1,0,0.11,51.51282,-0.27019
36935746,Entire home/apt,70,2,0,0.46,51.51209,0.02747
36935811,Private room,1000,1,0,,51.5128,-0.26941
36935918,Private room,1000,1,0,,51.51516,-0.27005
36936021,Private room,1000,1,0,,51.51365,-0.27066
36936080,Private room,1000,1,0,,51.51321,-0.27069
36866975,Private room,75,2,0,0.06,51.51883,-0.18376
36867674,Entire home/apt,212,7,2,0.13,51.46489,-0.18439
36868901,Private room,65,2,0,0.03,51.49709,-0.07045
36869584,Hotel room,131,1,21,0.88,51.55205,-0.19112
36869732,Hotel room,108,1,22,1.18,51.55019,-0.1924
36870716,Private room,70,2,0,0.77,51.42878,-0.16801
36972638,Private room,30,2,0,,51.52698,-0.03741
36972707,Private room,100,14,0,,51.46256,-0.13423
36973129,Entire home/apt,212,5,1,0.22,51.52803,-0.09019
36936145,Private room,25,14,0,,51.5262,0.02868
36973772,Private room,30,7,0,,51.44887,-0.11973
36936160,Private room,1000,1,0,,51.51507,-0.26874
36936377,Private room,1000,1,0,0.04,51.50408,-0.2216
36936470,Private room,1000,1,0,0.04,51.50368,-0.22176
36936570,Private room,1000,1,0,,51.50416,-0.22225
36936708,Private room,1000,1,0,0.04,51.50407,-0.2231
36936809,Private room,1000,1,0,,51.50384,-0.22334
36936903,Private room,1000,1,0,,51.50441,-0.22194
36937060,Private room,1000,1,0,,51.50251,-0.22315
36937112,Private room,1000,1,0,,51.50439,-0.2229
36937188,Private room,1000,1,0,0.07,51.50427,-0.2236
36937268,Private room,1000,1,0,,51.5024,-0.22207
36938027,Private room,21,3,0,0.06,51.48605,-0.21622
36939094,Private room,1000,1,0,0.22,51.57041,-0.19252
36939958,Private room,500,1,0,0.11,51.57019,-0.1927
36940044,Private room,1000,1,0,0.07,51.56965,-0.19439
36870871,Hotel room,105,1,27,1.76,51.55076,-0.19093
36870888,Entire home/apt,25,14,2,0.2,51.54176,0.09729
36870991,Hotel room,121,1,3,0.28,51.55188,-0.19293
36871760,Entire home/apt,510,1,0,0.03,51.54014,-0.06579
36872047,Entire home/apt,950,180,0,,51.56368,-0.01485
36872238,Entire home/apt,130,4,4,0.38,51.53002,-0.09523
36872461,Entire home/apt,78,2,39,1.52,51.53227,-0.08719
36974866,Private room,45,1,0,,51.4148,-0.02964
36872541,Private room,135,1,0,0.07,51.51865,-0.15799
36875823,Hotel room,145,1,0,0.21,51.51896,-0.15729
36876611,Entire home/apt,103,3,0,0.19,51.55962,-0.00128
36877803,Hotel room,145,1,0,0.07,51.51879,-0.15808
36877844,Entire home/apt,29,7,0,,51.40925,-0.02543
36878122,Private room,51,2,0,0.35,51.57343,0.09594
36878139,Entire home/apt,95,1,0,0.06,51.52812,-0.19483
36878179,Private room,155,1,0,0.04,51.52045,-0.15724
36878239,Entire home/apt,127,1,0,0.73,51.52175,-0.16956
36878403,Private room,165,1,1,0.08,51.51878,-0.15888
36878480,Entire home/apt,70,3,2,0.1,51.473633,-0.196156
36878570,Entire home/apt,115,2,0,0.64,51.50959,-0.22694
36879419,Entire home/apt,70,2,0,0.41,51.50422,-0.45944
36880050,Entire home/apt,249,3,0,,51.41858,-0.04879
36880664,Entire home/apt,90,1,0,0.32,51.52877,-0.01463
36881800,Entire home/apt,204,4,0,0.55,51.51216,-0.05937
36882386,Private room,27,1,0,0.09,51.57828,0.13845
36887119,Entire home/apt,119,2,0,0.03,51.55168,-0.22792
36889874,Entire home/apt,616,5,9,0.75,51.51433,-0.15142
36940077,Entire home/apt,151,5,4,0.54,51.51009,-0.31215
36940232,Private room,1000,1,0,,51.57001,-0.19461
36940331,Private room,1000,1,0,,51.56987,-0.19417
36940462,Private room,36,2,0,0.89,51.49113,-0.11338
36940891,Private room,42,2,0,0.03,51.44171,-0.02995
36941210,Private room,25,1,0,1.11,51.53567,0.0139
36941375,Private room,1000,1,0,0.27,51.51045,-0.1861
36941435,Private room,1000,1,0,0.93,51.51217,-0.18455
36941503,Private room,1000,1,0,0.18,51.51029,-0.184
36941612,Private room,1000,1,0,,51.51216,-0.18417
36941685,Private room,1000,1,0,0.04,51.51056,-0.18373
36975826,Entire home/apt,89,2,0,0.63,51.49629,-0.05932
36941756,Entire home/apt,130,5,0,,51.47383,-0.25082
36941760,Private room,1000,1,0,,51.5124,-0.18532
36890155,Private room,40,1,0,0.26,51.5907,-0.14513
36891786,Private room,36,1,0,0.08,51.53778,-0.05244
36975874,Private room,23,2,0,1.35,51.53519,0.01403
36976193,Private room,60,3,0,,51.57945,-0.23365
36976606,Entire home/apt,30,1,0,,51.47019,-0.40193
36976981,Private room,50,1,1,0.25,51.39166,-0.10912
36977136,Entire home/apt,83,2,0,0.06,51.5322,-0.08591
36941769,Private room,50,1,0,,51.46541,-0.23721
36979191,Entire home/apt,475,1,0,,51.52992,-0.12432
36941802,Private room,1000,1,0,0.06,51.51007,-0.18607
36941855,Private room,1000,1,0,,51.51239,-0.18372
36979221,Entire home/apt,475,1,0,,51.5114,-0.04411
36984732,Entire home/apt,600,1,0,,51.53165,-0.23586
36987288,Private room,130,1,0,0.03,51.52207,0.01025
36941916,Private room,1000,1,0,0.04,51.51194,-0.18411
36942349,Entire home/apt,38,2,0,0.22,51.55314,-0.06891
36942767,Private room,50,1,0,,51.56974,-0.07761
36988389,Private room,34,2,0,,51.43101,-0.11557
36942855,Private room,1000,1,0,0.4,51.49173,-0.14538
36989462,Private room,60,2,0,0.06,51.38117,-0.18696
36991144,Entire home/apt,185,3,0,0.8,51.49631,-0.14901
36942999,Private room,1000,1,0,,51.4905,-0.14362
36943063,Private room,1000,1,0,,51.4905,-0.14565
37030845,Entire home/apt,85,90,0,0.06,51.48518,-0.2023
36991718,Entire home/apt,195,8,0,0.03,51.49682,-0.13489
37031719,Entire home/apt,75,90,0,0.03,51.48388,-0.20431
36943069,Entire home/apt,80,2,0,0.33,51.348,-0.09442
36943092,Private room,1000,1,0,0.15,51.49135,-0.14575
36943146,Private room,1000,1,0,0.36,51.49094,-0.14548
36943880,Private room,75,1,0,,51.56171,-0.2273
36951267,Private room,82,3,0,,51.47395,-0.08102
36991727,Entire home/apt,409,2,1,0.1,51.52429,-0.07881
36992036,Entire home/apt,363,3,14,0.67,51.46544,-0.13957
36992142,Entire home/apt,75,2,0,0.47,51.53444,-0.06566
36993047,Private room,21,3,0,0.09,51.49027,-0.20712
36993490,Entire home/apt,180,2,0,0.03,51.54459,-0.18118
36993690,Private room,38,3,0,0.06,51.4839,-0.18618
37105634,Private room,52,3,2,0.82,51.51842,-0.07824
37106779,Entire home/apt,167,2,0,0.38,51.52643,-0.10384
37107342,Entire home/apt,230,3,0,0.32,51.49727,-0.20597
37033983,Entire home/apt,249,30,0,,51.4943,-0.07842
36994276,Entire home/apt,243,2,0,0.09,51.4543,-0.05956
37035546,Entire home/apt,403,2,6,0.46,51.51615,-0.12081
37035769,Entire home/apt,75,2,0,0.03,51.48192,0.02836
37035962,Entire home/apt,699,1,1,0.42,51.50137,-0.15708
37036595,Private room,25,15,9,1.06,51.3989,-0.06931
36995355,Entire home/apt,257,2,0,,51.53877,-0.12107
37037204,Private room,55,3,0,0.03,51.57876,-0.12166
37037491,Entire home/apt,135,1,4,0.16,51.5214,-0.12223
37037793,Entire home/apt,561,3,0,0.2,51.51421,-0.18488
37038249,Private room,8,1,0,,51.58503,-0.01911
37038295,Private room,26,3,0,0.03,51.47632,-0.02182
37107525,Private room,22,31,0,0.22,51.4274,0.00184
37107957,Entire home/apt,106,2,0,0.16,51.52563,-0.09371
37108546,Private room,55,3,1,0.11,51.52713,-0.12087
37108848,Entire home/apt,170,3,7,0.46,51.55266,-0.04929
37109218,Entire home/apt,40,28,0,,51.52953,0.03871
36995606,Private room,24,1,21,1.02,51.54216,-0.34575
37109818,Private room,55,3,0,0.16,51.5279,-0.11997
36996248,Private room,100,1,0,0.16,51.47097,-0.21209
36996590,Private room,25,3,0,0.06,51.55523,-0.04188
36996806,Private room,90,3,2,0.25,51.51691,-0.22464
37110120,Entire home/apt,189,4,0,0.07,51.59049,-0.23707
37038426,Private room,23,1,28,3.11,51.54141,-0.20208
37038771,Entire home/apt,83,1,5,0.32,51.52385,-0.07463
36997614,Private room,39,1,0,0.22,51.5478,-0.1411
37110638,Private room,120,1,0,0.09,51.49553,-0.14394
36998284,Entire home/apt,125,2,7,0.43,51.49813,-0.0912
37038909,Entire home/apt,80,30,0,,51.60044,-0.48564
37039101,Entire home/apt,1220,1,1,0.21,51.52404,-0.07247
37039126,Private room,35,1,0,0.12,51.53611,-0.03543
37039344,Entire home/apt,1220,1,18,1.91,51.52373,-0.07254
37039816,Private room,34,1,29,3.02,51.53973,-0.20278
37040514,Entire home/apt,50,1,0,0.07,51.56638,-0.32153
36999325,Entire home/apt,80,2,0,0.03,51.48647,-0.21145
37040596,Private room,93,7,0,0.25,51.50536,-0.11264
37041861,Private room,48,1,58,3.71,51.54113,-0.20242
37043291,Private room,18,1,0,0.19,51.52422,0.02585
37046257,Entire home/apt,268,2,0,,51.53598,-0.10015
37110687,Private room,30,1,0,,51.63146,-0.09799
37112746,Private room,99,7,0,0.03,51.59755,-0.18527
37112764,Entire home/apt,162,2,0,0.04,51.47737,-0.07363
37113414,Entire home/apt,120,5,0,0.06,51.51789,-0.18597
37113648,Entire home/apt,130,28,2,0.33,51.53321,-0.14434
37115142,Hotel room,185,3,2,0.5,51.49213,-0.16434
37115196,Private room,35,5,0,,51.549,0.01043
37115308,Entire home/apt,70,2,0,0.09,51.49478,-0.23486
37116726,Private room,40,7,3,0.48,51.56033,-0.04901
37116833,Entire home/apt,209,3,5,0.26,51.51219,-0.13156
36999859,Entire home/apt,58,2,0,0.52,51.57941,-0.07036
37116867,Private room,60,2,0,1.09,51.55505,-0.40141
37046909,Private room,30,2,0,0.16,51.5381,-0.06426
37000216,Entire home/apt,110,2,0,0.14,51.49065,-0.25207
37047150,Private room,40,1,10,0.47,51.64818,-0.17963
37000549,Entire home/apt,80,5,4,0.43,51.57931,-0.33262
37000577,Entire home/apt,119,3,0,0.03,51.53889,-0.07727
37047219,Entire home/apt,57,2,0,,51.51765,-0.20086
37117195,Entire home/apt,300,2,0,0.42,51.39141,-0.0905
37000698,Private room,35,3,0,,51.54905,0.12961
37000746,Entire home/apt,185,2,0,0.46,51.4867,-0.18607
37001023,Entire home/apt,80,2,0,0.03,51.5207,-0.26642
37003145,Entire home/apt,93,4,1,0.13,51.54473,-0.19235
37047304,Entire home/apt,97,1,55,3.43,51.50582,-0.07003
37003363,Entire home/apt,65,4,0,0.07,51.56267,0.11118
37048125,Private room,142,1,31,1.73,51.52721,-0.12815
37048276,Private room,300,1,0,0.1,51.50065,0.08955
37048297,Private room,70,4,0,,51.51446,-0.03621
37048368,Private room,157,1,128,5.43,51.52598,-0.12778
37048525,Entire home/apt,80,1,5,0.57,51.52897,-0.14012
37117834,Private room,100,2,0,0.33,51.52402,-0.14062
37119493,Entire home/apt,404,3,5,0.45,51.51035,-0.13261
37119764,Private room,100,2,0,0.32,51.52413,-0.14034
37120183,Entire home/apt,1289,1,0,0.82,51.51268,-0.12256
37005019,Entire home/apt,174,1,0,0.03,51.50953,0.01626
37120307,Private room,55,1,24,1.47,51.48562,-0.14273
37048711,Private room,157,1,10,1.07,51.52693,-0.1258
37049592,Private room,187,1,2,0.57,51.52661,-0.12805
37049779,Private room,217,1,13,0.8,51.52526,-0.12782
37049878,Private room,100,1,0,0.1,51.35595,-0.09649
37050155,Private room,173,1,0,0.06,51.45214,-0.29581
37050255,Private room,188,1,3,0.49,51.45286,-0.29854
37050511,Hotel room,228,1,0,0.04,51.45096,-0.29667
37050799,Private room,248,1,0,,51.45078,-0.29662
37005293,Entire home/apt,166,2,0,0.5,51.53949,-0.1346
37005365,Entire home/apt,295,10,0,,51.4961,-0.14755
37005935,Entire home/apt,55,2,0,0.31,51.57009,-0.37437
37006723,Entire home/apt,180,2,0,,51.49345,-0.20361
37007534,Entire home/apt,80,90,0,0.04,51.48375,-0.20248
37009230,Private room,60,1,0,,51.52345,-0.10928
37009923,Entire home/apt,95,28,2,0.26,51.55204,-0.37271
37052093,Entire home/apt,70,2,0,,51.56206,-0.04526
37053821,Entire home/apt,175,1,2,0.22,51.4942,-0.18739
37121420,Private room,27,1,0,0.03,51.44056,-0.01692
37122055,Entire home/apt,149,15,0,0.55,51.50395,-0.03511
37122138,Private room,40,3,0,0.47,51.51195,-0.18681
37122299,Private room,80,1,0,,51.56297,-0.35738
37122658,Entire home/apt,270,2,0,,51.4804,0.14511
37123678,Entire home/apt,65,2,0,0.1,51.56421,-0.06271
37011387,Private room,1000,1,12,1.57,51.49013,-0.1425
37124832,Private room,45,7,0,,51.39054,-0.09649
37126060,Private room,25,7,0,,51.55325,0.08358
37053959,Private room,90,7,1,0.14,51.4973,-0.00929
37011474,Private room,1000,1,1,0.2,51.49173,-0.14395
37012308,Entire home/apt,111,1,0,1.2,51.56064,-0.01566
37054148,Entire home/apt,46,1,0,0.03,51.48906,-0.05007
37054431,Private room,35,3,0,0.06,51.53305,-0.05316
37054558,Private room,100,5,0,0.1,51.49959,-0.00944
37133822,Entire home/apt,100,2,4,0.46,51.40831,-0.2359
37134767,Entire home/apt,134,6,2,0.67,51.49014,-0.14419
37135475,Entire home/apt,589,4,0,,51.56083,-0.13733
37135560,Entire home/apt,70,7,0,0.03,51.47112,-0.20343
37135686,Private room,35,3,0,,51.52205,-0.17839
37012623,Private room,50,1,0,0.03,51.51586,-0.19609
37137156,Private room,40,7,0,,51.50153,-0.09228
37137425,Entire home/apt,138,7,3,0.96,51.38035,-0.09961
37137664,Private room,45,1,0,,51.57962,-0.10377
37138213,Entire home/apt,85,3,0,0.06,51.53924,0.00573
37055295,Private room,70,1,11,0.69,51.51725,-0.12532
37060480,Private room,20,1,0,0.07,51.56495,-0.19552
37013030,Entire home/apt,70,1,12,0.62,51.47519,-0.02985
37061551,Private room,25,3,0,0.06,51.56499,-0.19702
37061847,Entire home/apt,191,2,22,1.46,51.48852,-0.13024
37013421,Entire home/apt,195,2,0,0.22,51.4675,-0.13179
37013784,Private room,100,1,0,,51.45637,-0.22471
37013918,Private room,45,2,0,,51.42192,-0.109
37062224,Entire home/apt,232,1,9,1.5,51.51137,-0.13845
37138404,Entire home/apt,70,4,0,0.03,51.54385,-0.08741
37138759,Private room,60,2,0,0.03,51.46343,-0.29596
37015067,Entire home/apt,70,1,0,0.4,51.48266,0.00629
