id,property_type_2020,price_2020,number_of_reviews_ltm_2020,reviews_per_month_2020,room_type_2022,price_2022,latitude,longitude,minimum_nights,reviews_per_month_2022
18823325.0,Private room in house,$35.00,0.0,0.38,Private room,35,51.51802,-0.30876,2,0.26
18823432.0,Private room in house,$44.00,0.0,0.43,Private room,44,51.51842,-0.30764,2,0.29
18823575.0,Private room in house,$30.00,0.0,0.38,Private room,30,51.51842,-0.30854,2,0.25
18823654.0,Private room in house,$33.00,0.0,0.2,Private room,33,51.51776,-0.30902,2,0.14
18824788.0,Entire apartment,$135.00,1.0,0.38,Entire home/apt,135,51.5332,-0.21459,2,0.26
18826675.0,Private room in apartment,$30.00,0.0,,Private room,30,51.5582,-0.13632,1,
18830459.0,Entire apartment,$170.00,3.0,0.33,Entire home/apt,195,51.53245,-0.0662,3,0.24
18833990.0,Private room in apartment,$40.00,0.0,0.03,Private room,40,51.52436,-0.06657,2,0.02
18834768.0,Private room in townhouse,$84.00,20.0,1.6,Private room,86,51.46392,-0.28865,3,1.55
18835017.0,Entire apartment,$85.00,0.0,0.08,Entire home/apt,85,51.50146,-0.02121,2,0.05
18836874.0,Entire apartment,$70.00,0.0,0.08,Entire home/apt,70,51.49498,-0.19215,5,0.05
18837275.0,Entire house,$100.00,0.0,0.1,Entire home/apt,110,51.55652,-0.32536,3,0.19
18837503.0,Entire apartment,$190.00,0.0,,Entire home/apt,190,51.42536,-0.21674,5,
18837860.0,Private room in house,$30.00,2.0,2.0,Private room,50,51.48993,-0.10154,3,1.52
18838183.0,Private room in apartment,$30.00,0.0,,Private room,30,51.43138,0.08572,1,
18838317.0,Entire apartment,$60.00,8.0,1.58,Entire home/apt,60,51.51446,-0.18232,2,1.16
18838550.0,Entire apartment,$180.00,0.0,0.08,Entire home/apt,180,51.55179,-0.16727,2,0.05
18839039.0,Entire apartment,$84.00,10.0,0.99,Entire home/apt,98,51.47204,-0.01521,3,0.68
18839332.0,Private room in apartment,$40.00,0.0,,Private room,40,51.6167,-0.16755,6,
18840998.0,Entire house,$100.00,0.0,0.41,Entire home/apt,100,51.50183,-0.09706,2,0.28
18846887.0,Private room in apartment,$85.00,0.0,0.2,Private room,85,51.48709,-0.2111,2,0.14
18847068.0,Entire apartment,$80.00,0.0,0.18,Entire home/apt,80,51.49053,-0.02404,2,0.12
18847175.0,Entire apartment,$80.00,0.0,0.08,Entire home/apt,80,51.50569,-0.05381,2,0.05
18848845.0,Private room in house,$34.00,0.0,0.28,Private room,34,51.37153,-0.23695,1,0.19
18848887.0,Private room in apartment,$33.00,0.0,0.32,Private room,33,51.47408,-0.09081,1,0.21
18849505.0,Private room in apartment,$42.00,32.0,1.87,Private room,42,51.48573,-0.14221,1,1.36
18850476.0,Entire house,$114.00,0.0,0.13,Entire home/apt,114,51.49308,-0.16584,3,0.08
18851250.0,Entire apartment,$129.00,0.0,0.21,Entire home/apt,135,51.55135,-0.19129,10,0.17
18851325.0,Private room in house,$45.00,0.0,,Private room,45,51.5862,-0.0574,1,
18852138.0,Entire serviced apartment,$62.00,2.0,0.63,Private room,52,51.56428,-0.10696,1,0.46
18852900.0,Private room in house,$62.00,0.0,0.37,Private room,52,51.56314,-0.107,1,0.3
18853243.0,Private room in apartment,$88.00,15.0,1.69,Private room,109,51.5075,-0.12294,1,1.19
18853508.0,Entire apartment,$85.00,0.0,0.33,Entire home/apt,85,51.54078,-0.19028,182,0.22
18854052.0,Entire townhouse,$150.00,1.0,0.15,Entire home/apt,230,51.43781,-0.09681,7,0.12
18855407.0,Entire apartment,$86.00,1.0,0.56,Entire home/apt,86,51.43463,-0.18467,2,0.38
18855596.0,Private room in house,$30.00,0.0,0.07,Private room,30,51.54079,-0.25428,7,0.09
18855623.0,Private room in house,$29.00,0.0,,Private room,29,51.54791,-0.04809,1,
18861888.0,Private room in house,$28.00,0.0,0.33,Private room,26,51.5629,0.00696,7,0.22
18862434.0,Entire apartment,$90.00,0.0,0.1,Entire home/apt,90,51.5223,-0.1422,5,0.07
18862873.0,Private room in house,$29.00,17.0,3.04,Private room,29,51.59598,-0.21149,1,2.02
18863067.0,Private room in house,$222.00,0.0,0.03,Private room,222,51.44085,-0.11436,3,0.02
18863129.0,Private room in townhouse,$36.00,6.0,0.62,Private room,36,51.45643,-0.10601,2,0.4
18863447.0,Room in boutique hotel,$63.00,0.0,0.14,Hotel room,86,51.38351,-0.08472,1,0.2
18863670.0,Private room in house,$40.00,2.0,0.26,Private room,40,51.45049,-0.19852,1,0.19
18865011.0,Entire apartment,$120.00,0.0,0.08,Entire home/apt,120,51.47538,-0.11699,2,0.05
18865161.0,Private room in house,$55.00,0.0,,Private room,55,51.48052,-0.19905,3,
18865362.0,Entire apartment,$128.00,2.0,0.26,Entire home/apt,128,51.54799,-0.10739,2,0.23
18865844.0,Entire apartment,$128.00,0.0,0.27,Entire home/apt,128,51.49284,-0.06345,2,0.18
18867904.0,Entire apartment,$120.00,0.0,0.15,Entire home/apt,120,51.57411,-0.19446,2,0.1
18868208.0,Private room in apartment,$68.00,6.0,2.21,Private room,50,51.52439,-0.1667,1,1.59
18869264.0,Entire apartment,$350.00,0.0,,Entire home/apt,350,51.49783,-0.02172,21,
18870165.0,Entire house,$87.00,0.0,0.15,Entire home/apt,87,51.44601,-0.12168,1,0.1
18871461.0,Entire apartment,$155.00,0.0,0.71,Entire home/apt,155,51.50798,-0.00281,2,0.47
18872439.0,Entire apartment,$52.00,0.0,0.15,Entire home/apt,52,51.45936,-0.00873,2,0.1
18872789.0,Entire apartment,$56.00,14.0,1.17,Entire home/apt,56,51.45506,-0.1132,2,0.72
18874041.0,Private room in apartment,$38.00,0.0,,Private room,38,51.5057,-0.04051,1,
18874541.0,Private room in apartment,$80.00,0.0,0.19,Private room,80,51.47003,-0.17705,4,0.12
18874741.0,Entire house,$150.00,0.0,0.06,Entire home/apt,150,51.57779,-0.11791,3,0.04
18875110.0,Entire apartment,$75.00,1.0,0.16,Entire home/apt,75,51.53976,-0.02025,3,0.11
18875187.0,Private room in apartment,$55.00,2.0,0.72,Private room,45,51.48435,-0.20084,3,0.46
18876305.0,Private room in apartment,$134.00,6.0,1.25,Private room,48,51.503,-0.10692,6,0.82
18876476.0,Private room in apartment,$45.00,28.0,3.28,Private room,45,51.5881,-0.16429,1,2.47
18880607.0,Entire townhouse,$200.00,3.0,0.68,Entire home/apt,250,51.50197,-0.07556,2,0.5
18881419.0,Private room in guest suite,$36.00,12.0,1.91,Private room,36,51.60098,-0.32009,3,1.37
18881435.0,Entire townhouse,$200.00,0.0,0.14,Entire home/apt,200,51.52946,-0.11632,5,0.09
18882251.0,Entire apartment,$207.00,0.0,0.19,Entire home/apt,171,51.51499,-0.1316,1,0.13
18882253.0,Entire apartment,$224.00,1.0,0.19,Entire home/apt,171,51.51506,-0.13191,1,0.13
18882275.0,Entire house,$100.00,0.0,0.05,Entire home/apt,100,51.43467,-0.13047,3,0.03
18882513.0,Entire apartment,$107.00,1.0,0.42,Entire home/apt,106,51.41724,-0.19129,13,0.28
18882746.0,Entire apartment,$214.00,0.0,0.28,Entire home/apt,166,51.51292,-0.1319,4,0.21
18882747.0,Entire apartment,$207.00,0.0,0.08,Entire home/apt,171,51.51441,-0.132,1,0.03
18882815.0,Private room in apartment,$21.00,0.0,0.03,Private room,21,51.53799,0.00939,1,0.02
18883938.0,Private room in apartment,$22.00,0.0,,Private room,22,51.49131,-0.09809,7,
18884009.0,Private room in apartment,$100.00,0.0,,Private room,100,51.56803,-0.13655,1,
18885017.0,Entire apartment,$95.00,8.0,1.25,Entire home/apt,95,51.5537,-0.17337,3,1.12
18886208.0,Entire house,$80.00,0.0,0.19,Entire home/apt,80,51.54733,-0.03967,7,0.12
18888416.0,Private room in house,$32.00,0.0,0.1,Private room,32,51.56394,-0.25098,1,0.07
18888888.0,Private room in house,$27.00,0.0,,Private room,27,51.461,-0.16499,7,
18891362.0,Entire apartment,$49.00,0.0,,Entire home/apt,49,51.51669,-0.2348,1,
18892192.0,Private room in house,$30.00,0.0,,Private room,30,51.51477,-0.02227,1,
18893084.0,Entire apartment,$145.00,1.0,0.12,Entire home/apt,145,51.48658,-0.18321,5,0.04
18893233.0,Entire apartment,$85.00,0.0,0.08,Entire home/apt,85,51.53072,-0.0354,3,0.05
18893725.0,Private room in house,$40.00,0.0,0.28,Private room,40,51.51801,-0.30906,2,0.19
18893833.0,Entire townhouse,$210.00,2.0,0.23,Entire home/apt,180,51.56317,-0.12116,3,0.19
18894996.0,Private room in house,$37.00,0.0,,Private room,37,51.5863,-0.0784,2,
18895275.0,Private room in townhouse,$21.00,0.0,0.1,Private room,21,51.48687,-0.21731,1,0.07
18895917.0,Entire apartment,$85.00,0.0,0.05,Entire home/apt,85,51.5736,-0.14023,4,0.03
18901403.0,Private room in house,$30.00,4.0,0.34,Private room,35,51.62482,-0.2763,1,0.19
18901807.0,Entire apartment,$50.00,6.0,1.35,Entire home/apt,109,51.51374,-0.17798,2,0.98
18903749.0,Entire apartment,$140.00,0.0,0.18,Entire home/apt,140,51.45025,-0.16279,5,0.12
18903932.0,Entire apartment,$110.00,0.0,,Entire home/apt,110,51.54329,-0.12661,1,
18904736.0,Entire apartment,$207.00,0.0,0.36,Entire home/apt,200,51.51447,-0.13533,1,0.24
18904738.0,Entire apartment,$314.00,0.0,0.23,Entire home/apt,243,51.5152,-0.1339,1,0.17
18904868.0,Entire apartment,$229.00,0.0,0.03,Entire home/apt,207,51.5133,-0.13415,1,0.02
18905339.0,Entire apartment,$379.00,0.0,0.03,Entire home/apt,250,51.51396,-0.13334,1,0.04
18905340.0,Entire apartment,$236.00,0.0,0.18,Entire home/apt,207,51.51537,-0.13401,1,0.12
18905753.0,Entire apartment,$177.00,0.0,0.1,Entire home/apt,161,51.5131,-0.13419,1,0.09
18905761.0,Entire apartment,$207.00,0.0,0.1,Entire home/apt,178,51.51366,-0.1356,3,0.12
18907075.0,Entire apartment,$70.00,0.0,1.15,Entire home/apt,70,51.52366,-0.07206,1,0.76
18907590.0,Private room in house,$58.00,0.0,0.8,Private room,51,51.45198,-0.40563,5,0.63
18907628.0,Entire apartment,$92.00,2.0,0.24,Entire home/apt,92,51.51771,-0.1939,6,0.16
18908561.0,Entire apartment,$150.00,2.0,1.04,Entire home/apt,260,51.5272,-0.09523,60,0.69
18912004.0,Entire townhouse,$370.00,14.0,0.97,Entire home/apt,500,51.46689,-0.16123,1,1.04
18912110.0,Entire townhouse,$70.00,0.0,0.1,Entire home/apt,70,51.5471,-0.06291,2,0.07
18912402.0,Entire house,$85.00,1.0,0.1,Entire home/apt,85,51.39134,-0.22424,7,0.07
18912740.0,Private room in house,$22.00,0.0,0.05,Private room,22,51.56966,-0.07864,14,0.03
18913252.0,Private room in apartment,$120.00,0.0,,Private room,120,51.51862,-0.05377,1,
18913442.0,Private room in house,$53.14,21.0,1.63,Private room,52,51.44119,-0.20247,1,1.07
18914878.0,Private room in apartment,$48.00,30.0,3.23,Private room,47,51.50447,-0.10748,1,2.69
18916944.0,Private room in apartment,$30.00,1.0,0.29,Private room,30,51.50185,-0.05104,21,0.21
18918975.0,Entire house,$170.00,0.0,0.05,Entire home/apt,170,51.59043,-0.1056,2,0.03
18919094.0,Private room in apartment,$42.00,0.0,0.05,Private room,42,51.52254,-0.20639,2,0.03
18921468.0,Entire apartment,$219.00,0.0,,Entire home/apt,203,51.63123,-0.17585,5,
18921666.0,Private room in house,$35.00,1.0,0.15,Private room,35,51.44619,-0.11233,4,0.1
18921898.0,Private room in apartment,$50.00,2.0,0.87,Private room,50,51.53404,-0.00901,1,0.58
18921900.0,Entire apartment,$75.00,3.0,0.77,Entire home/apt,77,51.56466,-0.11091,2,0.53
18922303.0,Private room in apartment,$54.00,4.0,0.31,Private room,40,51.49758,-0.25857,30,0.21
18922362.0,Entire apartment,$88.00,0.0,0.31,Entire home/apt,88,51.47101,-0.11427,3,0.21
18923475.0,Entire apartment,$99.00,0.0,,Entire home/apt,99,51.53009,-0.07694,1,
18924186.0,Entire apartment,$120.00,0.0,0.05,Entire home/apt,120,51.47702,0.02055,3,0.03
18924533.0,Entire apartment,$250.00,0.0,,Entire home/apt,250,51.52682,-0.08228,3,
18924590.0,Entire apartment,$459.00,0.0,0.15,Entire home/apt,612,51.48526,-0.15896,1,0.09
18924627.0,Entire apartment,$92.00,0.0,0.05,Entire home/apt,92,51.53879,-0.09932,3,0.03
18925672.0,Private room in apartment,$500.00,0.0,0.03,Private room,500,51.56293,-0.27695,7,0.02
18925691.0,Entire apartment,$40.00,0.0,0.08,Entire home/apt,40,51.59277,0.03506,2,0.05
18926981.0,Entire apartment,$97.00,4.0,3.88,Entire home/apt,97,51.52375,-0.08001,1,2.59
18927537.0,Private room in apartment,$45.00,0.0,0.05,Private room,45,51.41568,-0.1975,1,0.03
18928375.0,Private room in apartment,$50.00,0.0,0.1,Private room,50,51.51312,-0.19206,1,0.07
18929489.0,Private room in apartment,$54.00,1.0,0.13,Private room,54,51.56098,-0.11417,2,0.09
18930300.0,Entire apartment,$114.00,0.0,,Entire home/apt,114,51.4935,-0.16561,3,
18930500.0,Entire house,$195.00,2.0,0.79,Entire home/apt,195,51.51897,0.04878,1,0.54
18930542.0,Entire apartment,$90.00,0.0,0.21,Entire home/apt,90,51.57097,-0.07648,3,0.14
18936346.0,Private room in apartment,$45.00,0.0,,Private room,45,51.39672,-0.16807,1,
18937737.0,Room in serviced apartment,$212.00,3.0,0.25,Hotel room,313,51.52155,-0.2101,2,0.15
18938039.0,Entire apartment,$120.00,0.0,0.26,Entire home/apt,207,51.54433,-0.10626,2,0.19
18938122.0,Entire apartment,$100.00,0.0,0.08,Entire home/apt,100,51.56625,-0.09455,3,0.05
18938488.0,Entire apartment,$79.00,0.0,0.77,Entire home/apt,99,51.49219,-0.14484,1,0.64
18939304.0,Entire apartment,$77.00,1.0,0.46,Entire home/apt,99,51.52935,-0.07476,4,0.31
18939914.0,Entire townhouse,$230.00,2.0,0.49,Entire home/apt,382,51.46266,-0.28952,5,0.41
18939977.0,Private room in house,$55.00,0.0,0.03,Private room,55,51.473,0.03268,1,0.02
18940471.0,Entire apartment,$120.00,0.0,0.08,Entire home/apt,120,51.49954,-0.17077,2,0.05
18941210.0,Entire apartment,$145.00,14.0,2.28,Entire home/apt,233,51.49643,-0.1661,2,1.68
18941768.0,Private room in house,$53.00,0.0,0.1,Private room,95,51.53255,-0.22012,1,0.07
18941792.0,Entire apartment,$100.00,3.0,0.26,Entire home/apt,100,51.50103,-0.21721,1,0.17
18941981.0,Entire apartment,$130.00,0.0,0.16,Entire home/apt,130,51.5525,-0.14005,2,0.1
18943698.0,Entire apartment,$176.00,7.0,1.3,Entire home/apt,255,51.51306,-0.09404,3,1.19
18944651.0,Private room in house,$27.00,0.0,0.03,Private room,27,51.57009,-0.21064,1,0.02
18944923.0,Private room in house,$50.00,0.0,0.1,Private room,50,51.51817,-0.17029,1,0.07
18944949.0,Entire house,$150.00,0.0,0.03,Entire home/apt,150,51.46748,-0.0807,7,0.02
18945498.0,Entire apartment,$120.00,0.0,,Entire home/apt,120,51.53315,-0.08459,1,
18945875.0,Private room in apartment,$31.00,0.0,0.92,Private room,31,51.51212,-0.06128,2,0.61
18947512.0,Entire apartment,$100.00,1.0,0.17,Entire home/apt,100,51.52231,-0.11774,1,0.11
18947526.0,Entire apartment,$175.00,2.0,0.36,Entire home/apt,175,51.53024,-0.18637,90,0.24
18947755.0,Entire townhouse,$67.00,2.0,0.2,Entire home/apt,65,51.50401,0.01788,4,0.13
18948070.0,Entire apartment,$190.00,0.0,0.22,Entire home/apt,200,51.56138,-0.23534,7,0.1
18952420.0,Private room in house,$44.00,0.0,0.13,Private room,44,51.52663,-0.09518,2,0.09
18952694.0,Entire apartment,$40.00,0.0,0.08,Entire home/apt,40,51.36329,-0.08423,2,0.05
18953276.0,Private room in apartment,$30.00,1.0,0.08,Private room,30,51.52798,-0.05267,3,0.05
18953402.0,Private room in apartment,$45.00,0.0,0.23,Private room,45,51.53621,-0.02916,2,0.15
18953731.0,Entire apartment,$90.00,0.0,0.03,Entire home/apt,90,51.53296,-0.05627,2,0.02
18954174.0,Private room in house,$30.00,4.0,0.54,Private room,30,51.60566,-0.08581,1,0.37
18954752.0,Entire apartment,$199.00,9.0,1.05,Entire home/apt,250,51.49855,-0.17012,3,0.7
18956611.0,Private room in apartment,$26.00,5.0,0.33,Private room,27,51.50195,-0.04947,21,0.24
18957114.0,Entire house,$190.00,0.0,0.03,Entire home/apt,190,51.45627,-0.1589,5,0.02
18958180.0,Entire apartment,$65.00,3.0,0.22,Entire home/apt,65,51.44541,-0.11283,4,0.14
18958285.0,Entire apartment,$105.00,0.0,0.17,Entire home/apt,105,51.53689,-0.07122,6,0.08
18958379.0,Entire apartment,$90.00,0.0,0.21,Entire home/apt,90,51.47689,-0.09648,3,0.14
18958623.0,Private room in apartment,$28.00,0.0,0.03,Private room,28,51.5209,-0.04885,3,0.02
18961480.0,Private room in house,$32.00,1.0,0.31,Private room,39,51.50711,-0.46114,1,0.29
18965042.0,Entire apartment,$83.00,6.0,0.67,Entire home/apt,83,51.44677,-0.18465,6,0.45
18966698.0,Entire apartment,$200.00,0.0,0.03,Entire home/apt,200,51.43986,-0.18929,2,0.02
18969636.0,Private room in house,$35.00,9.0,1.84,Private room,38,51.46129,-0.37602,1,1.37
18970041.0,Private room in apartment,$21.00,0.0,0.36,Private room,21,51.35236,-0.13275,1,0.22
18970430.0,Entire apartment,$100.00,0.0,0.45,Entire home/apt,100,51.51586,-0.31915,3,0.3
18972496.0,Private room in apartment,$25.00,0.0,0.05,Private room,25,51.51097,-0.00884,1,0.03
18972579.0,Entire apartment,$99.00,0.0,0.08,Entire home/apt,99,51.53571,-0.32676,3,0.05
18972591.0,Entire house,$135.00,2.0,0.65,Entire home/apt,135,51.46974,-0.3349,4,0.45
18974065.0,Entire apartment,$75.00,3.0,0.4,Entire home/apt,85,51.45457,-0.00785,4,0.28
18975788.0,Entire apartment,$149.00,0.0,0.19,Entire home/apt,149,51.49184,-0.14241,5,0.12
18976813.0,Entire apartment,$159.00,0.0,0.08,Entire home/apt,159,51.51292,-0.02012,2,0.05
18977367.0,Private room in house,$77.00,0.0,,Private room,77,51.56487,-0.06668,2,
18980084.0,Entire apartment,$160.00,0.0,0.63,Entire home/apt,160,51.49722,-0.18061,3,0.4
18981474.0,Entire house,$350.00,0.0,0.05,Entire home/apt,350,51.42534,-0.20154,6,0.03
18982085.0,Entire apartment,$120.00,0.0,0.1,Entire home/apt,120,51.54201,-0.04443,4,0.07
18983109.0,Entire apartment,$103.00,0.0,0.2,Entire home/apt,103,51.46108,-0.18111,2,0.14
18984063.0,Entire apartment,$145.00,0.0,0.4,Entire home/apt,140,51.53797,-0.09999,7,0.29
18985602.0,Private room in apartment,$81.00,16.0,1.86,Private room,81,51.51248,-0.17149,2,1.38
18985722.0,Entire apartment,$75.00,0.0,0.05,Entire home/apt,75,51.55186,-0.05897,4,0.03
18985888.0,Private room in townhouse,$109.00,4.0,0.68,Private room,128,51.46238,-0.2876,3,0.49
18985919.0,Entire townhouse,$80.00,0.0,0.09,Entire home/apt,80,51.46441,-0.02424,7,0.06
18985963.0,Entire apartment,$149.00,3.0,1.15,Private room,157,51.54133,-0.13347,2,0.96
18991856.0,Private room in house,$500.00,0.0,,Private room,500,51.48169,-0.12023,1,
18992341.0,Entire apartment,$94.00,0.0,0.58,Entire home/apt,89,51.55799,-0.28547,14,0.4
18992415.0,Entire house,$275.00,0.0,0.03,Entire home/apt,275,51.49804,-0.16333,3,0.02
18993474.0,Entire condominium,"$1,000.00",0.0,0.11,Entire home/apt,1000,51.48562,-0.11458,3,0.07
18993922.0,Private room in guest suite,$35.00,0.0,,Private room,35,51.59067,2e-05,2,
18994164.0,Private room in apartment,$45.00,0.0,,Private room,45,51.47279,-0.10453,1,
18994424.0,Private room in apartment,$30.00,12.0,0.88,Private room,50,51.46489,-0.12839,2,0.73
18994607.0,Entire house,$130.00,0.0,0.08,Entire home/apt,130,51.405,-0.19859,3,0.05
18995561.0,Entire house,$105.00,0.0,0.08,Entire home/apt,105,51.60456,-0.13018,7,0.05
18995612.0,Private room in apartment,$60.00,0.0,0.1,Private room,60,51.44368,-0.21103,1,0.07
19002384.0,Entire apartment,$49.00,0.0,0.08,Entire home/apt,49,51.48745,-0.05992,3,0.05
19003426.0,Entire apartment,$110.00,0.0,0.03,Entire home/apt,110,51.56294,-0.10928,2,0.02
19003748.0,Entire loft,$305.00,0.0,0.05,Entire home/apt,305,51.53345,-0.09437,2,0.03
19003817.0,Entire house,$155.00,0.0,0.11,Entire home/apt,155,51.53675,-0.2329,3,0.07
19003878.0,Private room in apartment,$39.00,3.0,0.51,Private room,39,51.54985,-0.0575,7,0.35
19004193.0,Entire apartment,$87.00,25.0,1.61,Entire home/apt,139,51.51365,-0.13658,1,1.43
19004445.0,Entire apartment,$102.00,0.0,0.21,Entire home/apt,95,51.46092,-0.21282,2,0.14
19004510.0,Private room in house,$30.00,3.0,0.44,Private room,27,51.53499,0.0257,4,0.31
19004703.0,Private room in apartment,$22.00,1.0,0.65,Private room,22,51.5801,-0.01896,1,0.43
19005824.0,Entire apartment,$125.00,3.0,0.15,Entire home/apt,70,51.45781,-0.21998,2,0.1
19006219.0,Private room in apartment,$85.00,0.0,0.18,Private room,85,51.47361,-0.18392,1,0.12
19006366.0,Entire apartment,$100.00,0.0,0.05,Entire home/apt,100,51.54099,-0.00023,2,0.03
19007627.0,Private room in apartment,$32.00,23.0,0.98,Private room,38,51.45348,-0.2303,2,0.96
19008886.0,Entire apartment,$120.00,0.0,,Entire home/apt,120,51.49984,-0.26767,7,
19009089.0,Entire house,$500.00,0.0,0.11,Entire home/apt,500,51.5013,-0.16813,14,0.07
19009806.0,Entire apartment,$90.00,0.0,0.33,Entire home/apt,90,51.52926,-0.13743,1,0.22
19011328.0,Entire apartment,$141.00,1.0,0.26,Entire home/apt,148,51.50061,-0.21446,60,0.23
19011803.0,Entire house,$195.00,0.0,0.03,Entire home/apt,195,51.47281,-0.28799,4,0.02
19012699.0,Private room in apartment,$44.00,11.0,2.82,Private room,48,51.46322,-0.30434,2,1.94
19012917.0,Entire apartment,$311.00,1.0,1.18,Entire home/apt,350,51.50843,-0.12284,4,0.96
19013908.0,Private room in apartment,$40.00,0.0,0.31,Private room,40,51.55515,-0.15023,5,0.18
19013954.0,Entire apartment,$52.00,0.0,,Entire home/apt,52,51.57295,-0.07168,7,
19015072.0,Private room in apartment,$29.00,0.0,0.03,Private room,29,51.53488,-0.0695,1,0.02
19015779.0,Private room in house,$26.00,12.0,1.42,Private room,28,51.43643,-0.41967,1,1.13
19016046.0,Entire apartment,$107.71,0.0,0.51,Entire home/apt,184,51.48579,-0.11858,2,0.24
19016452.0,Entire house,$115.00,2.0,0.14,Entire home/apt,140,51.57962,-0.01139,7,0.11
19018199.0,Private room in apartment,$30.00,13.0,2.76,Private room,47,51.50451,-0.10743,1,2.38
19022198.0,Private room in house,$28.00,0.0,0.05,Private room,28,51.5252,-0.07219,4,0.03
19024077.0,Entire apartment,$127.00,9.0,0.79,Private room,75,51.53244,-0.08876,20,0.47
19024696.0,Entire apartment,$129.00,0.0,0.15,Entire home/apt,129,51.49205,-0.16387,2,0.1
19025127.0,Entire apartment,$178.00,0.0,,Entire home/apt,178,51.51224,-0.15801,7,
19025699.0,Private room in condominium,$50.00,5.0,0.85,Private room,40,51.5399,6e-05,1,0.56
19025812.0,Private room in apartment,$45.00,0.0,,Private room,45,51.44537,-0.21921,1,
19025895.0,Entire apartment,$85.00,3.0,1.2,Entire home/apt,85,51.47715,-0.06024,3,0.79
19028439.0,Entire apartment,$170.00,5.0,1.58,Entire home/apt,272,51.51921,-0.22032,2,1.05
19028724.0,Entire apartment,$125.00,0.0,0.1,Entire home/apt,125,51.53059,-0.09968,2,0.07
19028814.0,Entire apartment,$250.00,0.0,0.03,Entire home/apt,250,51.49735,-0.16355,1,0.02
19029514.0,Entire house,$115.00,8.0,0.45,Entire home/apt,115,51.52396,-0.04342,2,0.31
19029703.0,Private room in apartment,$25.00,0.0,0.3,Private room,25,51.55639,-0.07589,1,0.19
19030663.0,Entire apartment,$45.00,0.0,0.11,Entire home/apt,45,51.57064,0.00781,3,0.07
19030898.0,Entire house,$150.00,0.0,0.03,Entire home/apt,150,51.4402,-0.18492,4,0.02
19031144.0,Entire apartment,$85.00,0.0,0.03,Entire home/apt,85,51.49193,-0.23718,2,0.02
19031847.0,Entire apartment,$132.00,0.0,0.19,Entire home/apt,160,51.38178,-0.09777,5,0.13
19032904.0,Private room in townhouse,$50.00,0.0,0.08,Private room,50,51.52081,-0.06771,1,0.05
19033612.0,Entire apartment,$95.00,9.0,1.52,Entire home/apt,120,51.51486,-0.19409,2,1.02
19035215.0,Private room in apartment,$31.00,0.0,0.13,Private room,31,51.471,-0.02133,2,0.09
19035651.0,Entire apartment,$70.00,7.0,0.46,Entire home/apt,139,51.54644,-0.05948,2,0.31
19036191.0,Entire apartment,$117.00,0.0,0.1,Entire home/apt,117,51.41873,-0.19978,3,0.03
19036272.0,Private room in apartment,$19.55,0.0,1.98,Private room,20,51.53804,0.00443,2,1.33
19036976.0,Private room in apartment,$47.00,4.0,1.28,Private room,68,51.55168,-0.18812,2,1.03
19037964.0,Private room in house,$35.00,0.0,0.03,Private room,35,51.52633,-0.06416,1,0.02
19041605.0,Entire apartment,$110.00,0.0,0.23,Entire home/apt,110,51.53765,-0.18838,2,0.15
19041770.0,Private room in house,$20.00,5.0,0.86,Private room,20,51.42627,-0.02111,2,0.58
19044002.0,Entire apartment,$90.00,0.0,0.03,Entire home/apt,90,51.47631,-0.21043,2,0.02
19045178.0,Private room in apartment,$539.00,0.0,,Entire home/apt,718,51.52091,-0.20996,1,
19045842.0,Entire apartment,$76.00,0.0,,Entire home/apt,76,51.4704,-0.13622,4,
19049249.0,Entire apartment,$135.00,0.0,0.03,Entire home/apt,135,51.48285,-0.20112,3,0.02
19050184.0,Entire apartment,$159.00,5.0,0.66,Entire home/apt,159,51.52981,-0.18888,6,0.42
19050603.0,Entire guest suite,$75.00,10.0,1.53,Entire home/apt,75,51.40639,0.06512,1,1.4
19051081.0,Entire apartment,$115.00,0.0,0.1,Entire home/apt,115,51.49341,-0.16597,3,0.07
19051315.0,Private room in apartment,$62.00,10.0,2.17,Private room,62,51.49422,-0.12711,2,1.47
19051454.0,Private room in house,$48.00,0.0,0.13,Private room,48,51.38561,-0.10134,4,0.09
19052063.0,Private room in house,$200.00,0.0,,Private room,200,51.48602,-0.16361,1,
19052575.0,Private room in apartment,$52.00,22.0,1.52,Private room,55,51.53037,-0.07512,2,1.13
19052976.0,Entire apartment,$114.00,0.0,0.11,Entire home/apt,114,51.49193,-0.16589,3,0.07
19053017.0,Entire apartment,$123.00,0.0,0.31,Entire home/apt,123,51.48936,-0.11883,2,0.21
19053196.0,Private room in apartment,$20.00,0.0,0.03,Private room,20,51.49375,-0.04447,15,0.02
19054443.0,Entire apartment,$179.00,0.0,,Entire home/apt,179,51.51492,-0.16805,5,
19055195.0,Entire apartment,$129.00,0.0,0.03,Entire home/apt,129,51.49126,-0.16469,3,0.02
19057371.0,Entire apartment,$300.00,0.0,0.18,Entire home/apt,300,51.50492,-0.21127,2,0.12
19060551.0,Entire apartment,$90.00,0.0,0.13,Entire home/apt,90,51.55157,-0.0828,3,0.09
19060740.0,Entire apartment,$100.00,0.0,,Entire home/apt,100,51.48354,-0.09354,2,
19060826.0,Private room in house,$99.00,0.0,,Private room,99,51.49024,-0.25277,1,
19061147.0,Private room in house,$45.00,6.0,3.28,Private room,45,51.62395,-0.10914,2,2.16
